일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
"2022/08/11","3.952","-0.029","10021.0","9"
"2022/08/10","3.981","0.025","10012.0","-5"
"2022/08/09","3.956","0.001","10017.0","0"
"2022/08/08","3.955","0.051","10017.0","-10"
"2022/08/05","3.904","-0.043","10027.0","12"
"2022/08/04","3.947","0.047","10015.0","-11"
"2022/08/03","3.900","0.058","10026.0","-14"
"2022/08/02","3.842","-0.069","10040.0","19"
"2022/08/01","3.911","0.077","10021.0","-18"
"2022/07/29","3.834","-0.100","10039.0","28"
"2022/07/28","3.934","0.043","10011.0","-10"
"2022/07/27","3.891","-0.029","10021.0","9"
"2022/07/26","3.920","-0.018","10012.0","6"
"2022/07/25","3.938","-0.050","10006.0","16"
"2022/07/22","3.988","-0.072","9990.0","21"
"2022/07/21","4.060","0.009","9969.0","-1"
"2022/07/20","4.051","0.108","9970.0","-29"
"2022/07/19","3.943","-0.030","9999.0","9"
"2022/07/18","3.973","0.030","9990.0","-4"
"2022/07/15","3.943","-0.049","9994.0","14"
"2022/07/14","3.992","0.042","9980.0","-10"
"2022/07/13","3.950","-0.059","9990.0","17"
"2022/07/12","4.009","-0.041","9973.0","12"
"2022/07/11","4.050","0.005","9961.0","2"
"2022/07/08","4.045","0.039","9959.0","-10"
"2022/07/07","4.006","0.023","9969.0","-5"
"2022/07/06","3.983","-0.043","9974.0","13"
"2022/07/05","4.026","-0.098","9961.0","28"
"2022/07/04","4.124","-0.006","9933.0","5"
"2022/07/01","4.130","-0.105","9928.0","30"
"2022/06/30","4.235","0.003","9898.0","0"
"2022/06/29","4.232","0.002","9898.0","0"
"2022/06/28","4.230","0.006","9898.0","0"
"2022/06/27","4.224","0.057","9898.0","-12"
"2022/06/24","4.167","-0.083","9910.0","24"
"2022/06/23","4.250","0.092","9886.0","-25"
"2022/06/22","4.158","-0.118","9911.0","34"
"2022/06/21","4.276","0.002","9877.0","1"
"2022/06/20","4.274","-0.069","9876.0","22"
"2022/06/17","4.343","0.025","9854.0","-6"
"2022/06/16","4.318","0.077","9860.0","-20"
"2022/06/15","4.241","0.103","9880.0","-27"
"2022/06/14","4.138","0.033","9907.0","-8"
"2022/06/13","4.105","0.256","9915.0","-69"
"2022/06/10","3.849","0.047","9984.0","-12"
"2022/06/09","3.802",,"9996.0",
