일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
2022/08/18,4.047,0.045,8640.0,-30.0
2022/08/17,4.002,0.027,8670.0,-18.0
2022/08/16,3.975,-0.116,8688.0,84.0
2022/08/12,4.091,0.059,8604.0,-39.0
2022/08/11,4.032,0.013,8643.0,-8.0
2022/08/10,4.019,0.047,8651.0,-32.0
2022/08/09,3.972,-0.008,8683.0,6.0
2022/08/08,3.98,0.06,8677.0,-38.0
2022/08/05,3.92,-0.037,8715.0,26.0
2022/08/04,3.957,0.047,8689.0,-32.0
2022/08/03,3.91,0.053,8721.0,-35.0
2022/08/02,3.857,-0.088,8756.0,62.0
2022/08/01,3.945,0.059,8694.0,-38.0
2022/07/29,3.886,-0.076,8732.0,53.0
2022/07/28,3.962,0.084,8679.0,-57.0
2022/07/27,3.878,-0.055,8736.0,39.0
2022/07/26,3.933,-0.018,8697.0,14.0
2022/07/25,3.951,-0.08,8683.0,57.0
2022/07/22,4.031,-0.063,8626.0,45.0
2022/07/21,4.094,0.019,8581.0,-12.0
2022/07/20,4.075,0.118,8593.0,-81.0
2022/07/19,3.957,-0.022,8674.0,16.0
2022/07/18,3.979,0.059,8658.0,-38.0
2022/07/15,3.92,-0.035,8696.0,25.0
2022/07/14,3.955,-0.008,8671.0,-48.0
2022/07/13,3.963,-0.037,8719.0,26.0
2022/07/12,4.0,-0.037,8693.0,27.0
2022/07/11,4.037,0.035,8666.0,-21.0
2022/07/08,4.002,0.051,8687.0,-35.0
2022/07/07,3.951,0.022,8722.0,-14.0
2022/07/06,3.929,-0.046,8736.0,33.0
2022/07/05,3.975,-0.091,8703.0,64.0
2022/07/04,4.066,-0.008,8639.0,9.0
2022/07/01,4.074,-0.117,8630.0,81.0
2022/06/30,4.191,-0.024,8549.0,17.0
2022/06/29,4.215,-0.012,8532.0,9.0
2022/06/28,4.227,-0.019,8523.0,15.0
2022/06/27,4.246,0.084,8508.0,-55.0
2022/06/24,4.162,-0.097,8563.0,67.0
2022/06/23,4.259,0.061,8496.0,-41.0
2022/06/22,4.198,-0.086,8537.0,60.0
2022/06/21,4.284,0.0,8477.0,1.0
2022/06/20,4.284,-0.007,8476.0,8.0
2022/06/17,4.291,0.03,8468.0,-20.0
2022/06/16,4.261,0.021,8488.0,-13.0
2022/06/15,4.24,0.092,8501.0,-62.0
2022/06/14,4.148,0.015,8563.0,-9.0
2022/06/13,4.133,0.2,8572.0,-137.0
2022/06/10,3.933,0.029,8709.0,-20.0
2022/06/09,3.904,0.005,8729.0,-2.0
2022/06/08,3.899,-0.062,8731.0,44.0
2022/06/07,3.961,0.135,8687.0,-91.0
2022/06/03,3.826,-0.007,8778.0,5.0
2022/06/02,3.833,0.094,8773.0,-64.0
2022/05/31,3.739,0.104,8837.0,-74.0
2022/05/30,3.635,0.004,8911.0,-1.0
2022/05/27,3.631,-0.014,8912.0,11.0
2022/05/26,3.645,0.05,8901.0,-35.0
2022/05/25,3.595,-0.018,8936.0,13.0
2022/05/24,3.613,-0.059,8923.0,44.0
2022/05/23,3.672,0.021,8879.0,-13.0
2022/05/20,3.651,-0.06,8892.0,45.0
2022/05/19,3.711,-0.005,8847.0,4.0
2022/05/18,3.716,0.035,8843.0,-24.0
2022/05/17,3.681,0.015,8867.0,-10.0
2022/05/16,3.666,0.05,8877.0,-33.0
2022/05/13,3.616,0.052,8910.0,-37.0
2022/05/12,3.564,-0.074,8947.0,54.0
2022/05/11,3.638,-0.145,8893.0,106.0
2022/05/10,3.783,-0.01,8787.0,8.0
2022/05/09,3.793,-0.005,8779.0,6.0
2022/05/06,3.798,-0.011,8773.0,10.0
2022/05/04,3.809,0.024,8763.0,-16.0
2022/05/03,3.785,0.02,8779.0,-14.0
2022/05/02,3.765,0.15,8793.0,-106.0
2022/04/29,3.615,0.074,8899.0,-53.0
2022/04/28,3.541,-0.007,8952.0,6.0
2022/04/27,3.548,0.017,8946.0,-12.0
2022/04/26,3.531,0.001,8958.0,0.0
2022/04/25,3.53,-0.118,8958.0,89.0
2022/04/22,3.648,0.003,8869.0,-1.0
2022/04/21,3.645,0.008,8870.0,-5.0
2022/04/20,3.637,-0.015,8875.0,12.0
2022/04/19,3.652,-0.029,8863.0,22.0
2022/04/18,3.681,0.036,8841.0,-24.0
2022/04/15,3.645,0.109,8865.0,-79.0
2022/04/14,3.536,-0.095,8944.0,16.0
2022/04/13,3.631,-0.009,8928.0,7.0
2022/04/12,3.64,-0.006,8921.0,6.0
2022/04/11,3.646,0.143,8915.0,-103.0
2022/04/08,3.503,0.076,9018.0,-56.0
2022/04/07,3.427,0.007,9074.0,-4.0
2022/04/06,3.42,0.036,9078.0,-26.0
2022/04/05,3.384,0.048,9104.0,-35.0
2022/04/04,3.336,0.041,9139.0,-29.0
2022/04/01,3.295,0.053,9168.0,-39.0
2022/03/31,3.242,0.079,9207.0,-60.0
2022/03/30,3.163,-0.054,9267.0,42.0
2022/03/29,3.217,-0.086,9225.0,66.0
2022/03/28,3.303,0.175,9159.0,-131.0
2022/03/25,3.128,0.022,9290.0,-16.0
2022/03/24,3.106,0.05,9306.0,-38.0
2022/03/23,3.056,-0.014,9344.0,12.0
2022/03/22,3.07,0.091,9332.0,-70.0
2022/03/21,2.979,0.01,9402.0,-6.0
2022/03/18,2.969,0.029,9408.0,-22.0
2022/03/17,2.94,-0.07,9430.0,56.0
2022/03/16,3.01,0.026,9374.0,-20.0
2022/03/15,2.984,0.006,9394.0,-3.0
2022/03/14,2.978,0.045,9397.0,-34.0
2022/03/11,2.933,-0.025,9431.0,20.0
2022/03/10,2.958,0.003,9411.0,0.0
2022/03/08,2.955,0.015,9411.0,-11.0
2022/03/07,2.94,0.055,9422.0,-41.0
2022/03/04,2.885,-0.027,9463.0,22.0
2022/03/03,2.912,0.065,9441.0,-51.0
2022/03/02,2.847,-0.07,9492.0,57.0
2022/02/28,2.917,0.016,9435.0,-10.0
2022/02/25,2.901,0.046,9445.0,-36.0
2022/02/24,2.855,-0.083,9481.0,67.0
2022/02/23,2.938,0.004,9414.0,-3.0
2022/02/22,2.934,-0.049,9417.0,39.0
2022/02/21,2.983,0.036,9378.0,-25.0
2022/02/18,2.947,0.022,9403.0,-17.0
2022/02/17,2.925,0.004,9420.0,-3.0
2022/02/16,2.921,-0.014,9423.0,13.0
2022/02/15,2.935,-0.016,9410.0,13.0
2022/02/14,2.951,-0.005,9397.0,6.0
2022/02/11,2.956,0.054,9391.0,-42.0
2022/02/10,2.902,-0.002,9433.0,2.0
2022/02/09,2.904,-0.04,9431.0,33.0
2022/02/08,2.944,0.085,9398.0,-67.0
2022/02/07,2.859,0.036,9465.0,-27.0
2022/02/04,2.823,0.04,9492.0,-31.0
2022/02/03,2.783,-0.027,9523.0,26.0
2022/01/28,2.81,-0.019,9497.0,16.0
2022/01/27,2.829,0.046,9481.0,-36.0
2022/01/26,2.783,-0.016,9517.0,13.0
2022/01/25,2.799,0.03,9504.0,-23.0
2022/01/24,2.769,0.006,9527.0,-3.0
2022/01/21,2.763,-0.013,9530.0,11.0
2022/01/20,2.776,0.028,9519.0,-21.0
2022/01/19,2.748,-0.01,9540.0,8.0
2022/01/18,2.758,-0.025,9532.0,21.0
2022/01/17,2.783,0.099,9511.0,-78.0
2022/01/14,2.684,0.072,9589.0,-113.0
2022/01/13,2.612,-0.022,9702.0,18.0
2022/01/12,2.634,-0.064,9684.0,53.0
2022/01/11,2.698,0.003,9631.0,-1.0
2022/01/10,2.695,0.015,9632.0,-10.0
2022/01/07,2.68,-0.029,9642.0,24.0
2022/01/06,2.709,0.106,9618.0,-86.0
2022/01/05,2.603,0.038,9704.0,-31.0
2022/01/04,2.565,-0.003,9735.0,3.0
2022/01/03,2.568,0.072,9732.0,-57.0
2021/12/30,2.496,0.077,9789.0,-64.0
2021/12/29,2.419,-0.025,9853.0,22.0
2021/12/28,2.444,-0.003,9831.0,3.0
2021/12/27,2.447,0.002,9828.0,0.0
2021/12/24,2.445,-0.001,9828.0,2.0
2021/12/23,2.446,0.057,9826.0,-47.0
2021/12/22,2.389,0.039,9873.0,-33.0
2021/12/21,2.35,0.004,9906.0,-3.0
2021/12/20,2.346,-0.046,9909.0,42.0
2021/12/17,2.392,0.007,9867.0,-6.0
2021/12/16,2.385,-0.021,9873.0,18.0
2021/12/15,2.406,-0.006,9855.0,6.0
2021/12/14,2.412,0.004,9849.0,-3.0
2021/12/13,2.408,-0.026,9852.0,24.0
2021/12/10,2.434,0.029,9828.0,-24.0
2021/12/09,2.405,0.0,9852.0,1.0
2021/12/08,2.405,-0.058,9851.0,50.0
2021/12/07,2.463,0.023,9801.0,-19.0
2021/12/06,2.44,-0.017,9820.0,16.0
2021/12/03,2.457,0.03,9804.0,-24.0
2021/12/02,2.427,0.023,9828.0,-20.0
2021/12/01,2.404,-0.022,9848.0,20.0
2021/11/30,2.426,-0.063,9828.0,54.0
2021/11/29,2.489,0.006,9774.0,-4.0
2021/11/26,2.483,-0.087,9778.0,74.0
2021/11/25,2.57,-0.041,9704.0,35.0
2021/11/24,2.611,-0.007,9669.0,7.0
2021/11/23,2.618,0.01,9662.0,-8.0
2021/11/22,2.608,0.015,9670.0,-10.0
2021/11/19,2.593,0.046,9680.0,-38.0
2021/11/18,2.547,-0.016,9718.0,14.0
2021/11/17,2.563,0.03,9704.0,-25.0
2021/11/16,2.533,0.027,9729.0,-22.0
2021/11/15,2.506,-0.055,9751.0,49.0
2021/11/12,2.561,0.005,9702.0,-4.0
2021/11/11,2.556,0.029,9706.0,-24.0
2021/11/10,2.527,0.026,9730.0,-21.0
2021/11/09,2.501,-0.043,9751.0,37.0
2021/11/08,2.544,-0.015,9714.0,15.0
2021/11/05,2.559,-0.062,9699.0,52.0
2021/11/04,2.621,-0.055,9647.0,47.0
2021/11/03,2.676,0.014,9600.0,-11.0
2021/11/02,2.662,-0.047,9611.0,40.0
2021/11/01,2.709,-0.049,9571.0,42.0
2021/10/29,2.758,0.141,9529.0,-117.0
2021/10/28,2.617,-0.084,9646.0,72.0
2021/10/27,2.701,0.056,9574.0,-46.0
2021/10/26,2.645,0.003,9620.0,-2.0
2021/10/25,2.642,0.049,9622.0,-39.0
2021/10/22,2.593,0.018,9661.0,-15.0
2021/10/21,2.575,-0.005,9676.0,5.0
2021/10/20,2.58,0.026,9671.0,-21.0
2021/10/19,2.554,-0.031,9692.0,26.0
2021/10/18,2.585,0.044,9666.0,-35.0
2021/10/15,2.541,0.016,9701.0,-12.0
2021/10/14,2.525,-0.043,9713.0,-18.0
2021/10/13,2.568,-0.038,9731.0,32.0
2021/10/12,2.606,0.066,9699.0,-53.0
2021/10/08,2.54,-0.009,9752.0,9.0
2021/10/07,2.549,-0.026,9743.0,22.0
2021/10/06,2.575,0.099,9721.0,-83.0
2021/10/05,2.476,0.042,9804.0,-33.0
2021/10/01,2.434,0.013,9837.0,-11.0
2021/09/30,2.421,0.035,9848.0,-29.0
2021/09/29,2.386,-0.066,9877.0,57.0
2021/09/28,2.452,0.094,9820.0,-81.0
2021/09/27,2.358,0.015,9901.0,-11.0
2021/09/24,2.343,0.056,9912.0,-47.0
2021/09/23,2.287,0.029,9959.0,-22.0
2021/09/17,2.258,0.026,9981.0,-22.0
2021/09/16,2.232,0.017,10003.0,-15.0
2021/09/15,2.215,-0.035,10018.0,31.0
2021/09/14,2.25,0.017,9987.0,-14.0
2021/09/13,2.233,0.049,10001.0,-41.0
2021/09/10,2.184,-0.007,10042.0,7.0
2021/09/09,2.191,-0.008,10035.0,7.0
2021/09/08,2.199,0.03,10028.0,-25.0
2021/09/07,2.169,0.013,10053.0,-11.0
2021/09/06,2.156,0.024,10064.0,-20.0
2021/09/03,2.132,-0.004,10084.0,4.0
2021/09/02,2.136,0.005,10080.0,-3.0
2021/09/01,2.131,0.03,10083.0,-27.0
2021/08/31,2.101,0.006,10110.0,-5.0
2021/08/30,2.095,-0.032,10115.0,31.0
2021/08/27,2.127,0.007,10084.0,-6.0
2021/08/26,2.12,0.0,10090.0,1.0
2021/08/25,2.12,-0.011,10089.0,10.0
2021/08/24,2.131,0.045,10079.0,-40.0
2021/08/23,2.086,0.043,10119.0,-37.0
2021/08/20,2.043,-0.013,10156.0,12.0
2021/08/19,2.056,-0.015,10144.0,15.0
2021/08/18,2.071,0.011,10129.0,-10.0
2021/08/17,2.06,-0.05,10139.0,47.0
2021/08/13,2.11,-0.005,10092.0,5.0
2021/08/12,2.115,-0.01,10087.0,10.0
2021/08/11,2.125,0.023,10077.0,-20.0
2021/08/10,2.102,-0.004,10097.0,4.0
2021/08/09,2.106,0.02,10093.0,-16.0
2021/08/06,2.086,0.023,10109.0,-20.0
2021/08/05,2.063,0.01,10129.0,-8.0
2021/08/04,2.053,-0.032,10137.0,29.0
2021/08/03,2.085,-0.015,10108.0,14.0
2021/08/02,2.1,0.042,10094.0,-37.0
2021/07/30,2.058,-0.025,10131.0,24.0
2021/07/29,2.083,0.042,10107.0,-38.0
2021/07/28,2.041,-0.021,10145.0,20.0
2021/07/27,2.062,0.026,10125.0,-23.0
2021/07/26,2.036,-0.031,10148.0,30.0
2021/07/23,2.067,-0.023,10118.0,21.0
2021/07/22,2.09,0.025,10097.0,-22.0
2021/07/21,2.065,-0.015,10119.0,15.0
2021/07/20,2.08,-0.073,10104.0,65.0
2021/07/19,2.153,-0.041,10039.0,39.0
2021/07/16,2.194,0.012,10000.0,-10.0
2021/07/15,2.182,,10010.0,
